"date","hourly","txid","iso_symbol","time","value","currency","open","USD_value","EUR","USD","GBP","SGD","EUR_value","GBP_value","SGD_value","high.dt","time.dev.h"
2019-01-02,2019-01-02 16:00:00,"878a0a26c4cb1a8083c907c4302b78fcaed03e9e6f746b2643b22f766e962f08","BCH",2019-01-02 15:51:41,0.09339514,"BCH",165.5,15.45689567,0.8836,0.99988,0.79872,1.36762,13.657713014012,12.3457317095424,21.1391596562054,2021-04-17 10:00:00,-835.708333333333
2019-01-02,2019-01-02 17:00:00,"137b233cc37ab7fc0301ce41ee95126fb00694d598db2b70f781f460c4470be4","BCH",2019-01-02 17:26:47,0.73352125,"BCH",163.5,119.930724375,0.8836,0.99988,0.79872,1.36762,105.97078805775,95.7910681728,164.019657269738,2021-04-17 10:00:00,-835.666666666667
2019-01-02,2019-01-02 19:00:00,"542d3f2da232e839a1f650dce106991b35d123b9710b447df1eaaa596333783c","BCH",2019-01-02 18:53:58,11.76699806,"BCH",164.12,1931.1997216072,0.8836,0.99988,0.79872,1.36762,1706.40807401212,1542.4878416421,2641.14736326444,2021-04-17 10:00:00,-835.583333333333
2019-01-02,2019-01-02 19:00:00,"a1c68477bb9a1cfe9d8d30afc2283f6584e2d7fbdf419ea9f6006cb4bad9147b","BCH",2019-01-02 19:29:45,0.499897,"BCH",164.12,82.04309564,0.8836,0.99988,0.79872,1.36762,72.493279307504,65.5294613495808,112.203778459177,2021-04-17 10:00:00,-835.583333333333
2019-01-02,2019-01-02 21:00:00,"4ee4ae652289faa6c76b49b3cc9d36ab0cb0cdff0cd6e315908552ed20c54844","BCH",2019-01-02 21:24:57,0.61707364,"BCH",163.58,100.9409060312,0.8836,0.99988,0.79872,1.36762,89.1913845691683,80.6235204652401,138.04880190639,2021-04-17 10:00:00,-835.5
2019-01-02,2019-01-03 02:00:00,"4ca4e512a213784974e04135d70e190ca2889fa963c0237ddc49dfcb2074f144","BCH",2019-01-03 01:55:59,0.1076474,"BCH",169.29,18.223628346,0.8836,0.99988,0.79872,1.36762,16.1023980065256,14.5555764325171,24.9229985985565,2021-04-17 10:00:00,-835.291666666667
2019-01-02,2019-01-03 02:00:00,"7e518fca614ad0341a9f4cb8e06f443d53762631265312b59e0facca1c381964","BCH",2019-01-03 01:39:03,0.0658444,"BCH",169.29,11.146798476,0.8836,0.99988,0.79872,1.36762,9.8493111333936,8.90317087875072,15.2445845317471,2021-04-17 10:00:00,-835.291666666667
2019-01-03,2019-01-03 09:00:00,"3652689cccfeab3e0536cfb0c046b235e646b82ce20e71ffe037657d188194f1","BCH",2019-01-03 09:08:31,9.02800678,"BCH",167.44,1511.6494552432,0.87794,0.99973,0.7919,1.36464,1327.13752273622,1197.07520360709,2062.85731260308,2021-04-17 10:00:00,-835
2019-01-03,2019-01-03 11:00:00,"25b6c3c19e260462327aff8c18dae27676be264ee22524795865caa7992cae06","BCH",2019-01-03 11:29:55,0.10388638,"BCH",164.46,17.0851540548,0.87794,0.99973,0.7919,1.36464,14.9997401508711,13.5297334959961,23.3150846293423,2021-04-17 10:00:00,-834.916666666667
2019-01-03,2019-01-03 13:00:00,"0e9cbe630e4b31b0f66be81ae40a8baed9e94c5c180e17c9a69e4574641c5b3c","BCH",2019-01-03 12:30:25,7.40777314,"BCH",163.5,1211.17090839,0.87794,0.99973,0.7919,1.36464,1063.33538731192,959.126242354041,1652.81226842533,2021-04-17 10:00:00,-834.833333333333
2019-01-03,2019-01-03 15:00:00,"bf81b703448fceb0596e7b171480d0161d88a0b3d710df6327ba01eb79c2aa2c","BCH",2019-01-03 15:19:37,0.15077172,"BCH",163.76,24.6903768672,0.87794,0.99973,0.7919,1.36464,21.6766694667896,19.5523094411357,33.6934758880558,2021-04-17 10:00:00,-834.75
2019-01-03,2019-01-03 18:00:00,"5aab14ce74af3b42e455f4b9f793110b65bcc9f1582fb65c89f4958ea82cf973","BCH",2019-01-03 18:28:15,0.09039514,"BCH",162.62,14.7000576668,0.87794,0.99973,0.7919,1.36464,12.9057686279904,11.6409756663389,20.060286694422,2021-04-17 10:00:00,-834.625
2019-01-03,2019-01-03 18:00:00,"b5ecc6109311680d4e77706b3b3fc7b6a3fd56649016121cf1dc9c73d011bc92","BCH",2019-01-03 18:12:32,1.58664256,"BCH",162.62,258.0198131072,0.87794,0.99973,0.7919,1.36464,226.525914719335,204.325889999592,352.104157758609,2021-04-17 10:00:00,-834.625
2019-01-03,2019-01-03 23:00:00,"025511dbb1bb3f2ef2b40364b9eb685d1396e885ae1a4876e342905fa0ead646","BCH",2019-01-03 22:30:43,99.7011672,"BCH",158.98,15850.491561456,0.87794,0.99973,0.7919,1.36464,13915.7805614647,12552.004267517,21630.2148044253,2021-04-17 10:00:00,-834.416666666667
2019-01-03,2019-01-03 23:00:00,"224275c92aa634ee0df23edd0578fe7b2d49903ca13d19468cb2403cf0311177","BCH",2019-01-03 23:00:58,0.15928934,"BCH",158.98,25.3238192732,0.87794,0.99973,0.7919,1.36464,22.2327938927132,20.0539324824471,34.5578967329796,2021-04-17 10:00:00,-834.416666666667
2019-01-03,2019-01-04 00:00:00,"b2a2a573126d2b0d3d99ebdd8cfc6504d0ad1d8a3eb6351d24fb29963d892e80","BCH",2019-01-03 23:56:33,0.47206018,"BCH",160.36,75.6995704648,0.87794,0.99973,0.7919,1.36464,66.4596808938665,59.9464898510751,103.302661839085,2021-04-17 10:00:00,-834.375
2019-01-05,2019-01-05 05:00:00,"bf33bf58c2f6e2b76a8d2373348147c57b87f9b6cdad1f50a22866a00f2d6a61","BCH",2019-01-05 04:35:20,0.56409514,"BCH",160,90.2552224,0.87756,1.00034,0.78556,1.35933,79.204372969344,70.900892508544,122.686631464992,2021-04-17 10:00:00,-833.166666666667
2019-01-05,2019-01-05 05:00:00,"e1062334191ce91f300e1dadc974b02d4ecdd3c5259a1d35f0d82daddcecac82","BCH",2019-01-05 05:13:25,0.13435285,"BCH",160,21.496456,0.87756,1.00034,0.78556,1.35933,18.86442992736,16.88675597536,29.22077753448,2021-04-17 10:00:00,-833.166666666667
2019-01-05,2019-01-05 11:00:00,"c505f3eb152c5040ca2cfaa5a6923a36b2a5833e8b1dc7386cb6dc59d348821f","BCH",2019-01-05 11:11:55,1.63176285,"BCH",158,257.8185303,0.87756,1.00034,0.78556,1.35933,226.251229450068,202.531924662468,350.460462792699,2021-04-17 10:00:00,-832.916666666667
2019-01-05,2019-01-05 17:00:00,"6b96a4b6a05ceba8dccfbbd637031e4306c289fbbb143290560ba0c748478fcd","BCH",2019-01-05 16:51:16,95.80391833,"BCH",160.57,15383.2351662481,0.87756,1.00034,0.78556,1.35933,13499.7118524927,12084.4542171979,20910.893058536,2021-04-17 10:00:00,-832.666666666667
2019-01-05,2019-01-05 17:00:00,"e3ce4984c781e498cf9094de0d7c6dd81b6dc23456b6eb80ce3ea1ae97ace75b","BCH",2019-01-05 16:51:16,0.13579644,"BCH",160.57,21.8048343708,0.87756,1.00034,0.78556,1.35933,19.1350504504392,17.1290056883256,29.6399655052596,2021-04-17 10:00:00,-832.666666666667
2019-01-05,2019-01-05 21:00:00,"463baf5e6d53eca35af47036b6d76edc5fb7aabb9a007d09ab4c49cbcb5bbaaf","BCH",2019-01-05 20:53:58,1.17508571,"BCH",161.51,189.7880930221,0.87756,1.00034,0.78556,1.35933,166.550438912474,149.089934354441,257.984648487731,2021-04-17 10:00:00,-832.5
2019-01-05,2019-01-06 00:00:00,"03fd93c07c8b81c9866993d16ef5486d742ee50bc1fec9e875b668eb83883210","BCH",2019-01-06 00:09:42,0.01528488,"BCH",161.48,2.4682024224,0.87756,1.00034,0.78556,1.35933,2.16599571780134,1.93892109494054,3.35510159884099,2021-04-17 10:00:00,-832.375
2019-01-05,2019-01-06 02:00:00,"089282ce93c745ff28441bd241ddb9d1d37e2b1e2f25b2213db110801b3401ec","BCH",2019-01-06 01:43:31,0.23878728,"BCH",158.55,37.859723244,0.87756,1.00034,0.78556,1.35933,33.2241787300046,29.7410841915566,51.4638575972665,2021-04-17 10:00:00,-832.291666666667
2019-01-05,2019-01-06 02:00:00,"4da350360802a79ab7bb6ddf01faf4006e36b5e09192e50c3b7d9d35d329e4d8","BCH",2019-01-06 01:43:31,0.12069514,"BCH",158.55,19.136214447,0.87756,1.00034,0.78556,1.35933,16.7931763501093,15.0326446209853,26.0124303842405,2021-04-17 10:00:00,-832.291666666667
2019-01-06,2019-01-06 04:00:00,"f69189c597dbe1737ff87e34d14c01306ce77f7dfc6b2d1a396b532c6d981ac3","BCH",2019-01-06 03:47:53,0.86309031,"BCH",157,135.50517867,0.87643,0.99988,0.78532,1.35893,118.760803741748,106.414926913124,184.142052450023,2021-04-17 10:00:00,-832.208333333333
2019-01-06,2019-01-06 15:00:00,"55c7ecefb51deefebaa22f8c1b1a832f50569d57c49fb5aba035f471c7844e70","BCH",2019-01-06 15:16:28,0.63489514,"BCH",158.56,100.6689733984,0.87643,0.99988,0.78532,1.35893,88.2293083555597,79.0573581892315,136.802088020288,2021-04-17 10:00:00,-831.75
2019-01-06,2019-01-06 15:00:00,"7903b718ed8febcfc2c8bd8fbde0c0c062001c37a8cbe481b5fc7711bcd53365","BCH",2019-01-06 15:16:28,0.40459,"BCH",158.56,64.1517904,0.87643,0.99988,0.78532,1.35893,56.224553660272,50.379684036928,87.177792528272,2021-04-17 10:00:00,-831.75
2019-01-06,2019-01-06 17:00:00,"10291192caa2b827541a79e760cd292ef22d12e46a86aa8f79ffdec840197c70","BCH",2019-01-06 16:44:21,0.67275095,"BCH",158.68,106.752120746,0.87643,0.99988,0.78532,1.35893,93.5607611854168,83.8345754642487,145.068659445362,2021-04-17 10:00:00,-831.666666666667
2019-01-06,2019-01-06 17:00:00,"20f00d926d063dc4743bc3dd84174914b618006fef1f8fe736c62ff75e8319ac","BCH",2019-01-06 16:44:21,0.12094306,"BCH",158.68,19.1912447608,0.87643,0.99988,0.78532,1.35893,16.8197826457079,15.0712683355515,26.0795582427939,2021-04-17 10:00:00,-831.666666666667
2019-01-06,2019-01-06 20:00:00,"d008802567d3f90ebec0fe0f630bc01b946470de5b0201f383e844a8254dc1d8","BCH",2019-01-06 20:11:16,1.19948056,"BCH",165.65,198.693954764,0.87643,0.99988,0.78532,1.35893,174.141342773813,156.038336555264,270.011175947443,2021-04-17 10:00:00,-831.541666666667
2019-01-06,2019-01-07 01:00:00,"3ed3f3dcf5828455517f026ac2da27b5d4e4860d08e1d8c2e66dd5e9dbd52644","BCH",2019-01-07 01:23:54,0.11197782,"BCH",164.36,18.4046744952,0.87643,0.99988,0.78532,1.35893,16.1304088678281,14.4535589745705,25.0106643117621,2021-04-17 10:00:00,-831.333333333333
2019-01-08,2019-01-08 11:00:00,"5f86791a3555b910bb088ce779275fb510d61b603324ce918a74bdc1fa61a73d","BCH",2019-01-08 11:09:17,12.9906563,"BCH",158.06,2053.303134778,0.87295,0.99989,0.78512,1.35728,1792.43097150446,1612.0893571769,2786.90727877148,2021-04-17 10:00:00,-829.916666666667
2019-01-08,2019-01-08 14:00:00,"dfe52c5f090f548b3f37a9c9d2cdaa54b4a3f7552f7b342d77d76286c5ded43e","BCH",2019-01-08 13:54:14,0.26019514,"BCH",160.37,41.7274946018,0.87295,0.99989,0.78512,1.35728,36.4260164126413,32.7610905617652,56.6358938731311,2021-04-17 10:00:00,-829.791666666667
2019-01-08,2019-01-08 16:00:00,"d3432e4182fa62d2e80b29edb13d9c1fcd48232d386cdeda4781a1d4185477cd","BCH",2019-01-08 15:50:32,0.21129514,"BCH",161.39,34.1009226446,0.87295,0.99989,0.78512,1.35728,29.7684004226036,26.7733163867284,46.2845002870627,2021-04-17 10:00:00,-829.708333333333
2019-01-08,2019-01-08 18:00:00,"c086092d80e2ead5e32b26d6b410650fb466499ba9165610cbaf0432276c1048","BCH",2019-01-08 18:03:04,2.5494927,"BCH",159.44,406.491116088,0.87295,0.99989,0.78512,1.35728,354.84641978902,319.144305063011,551.722262043921,2021-04-17 10:00:00,-829.625
2019-01-08,2019-01-08 21:00:00,"935586044a80adcb742cd2764ea244c17b0104119ac0d55e0c7aa9c35e675131","BCH",2019-01-08 21:02:19,0.39827014,"BCH",158.77,63.2333501278,0.87295,0.99989,0.78512,1.35728,55.199552994063,49.6457678523383,85.8253614614604,2021-04-17 10:00:00,-829.5
2019-01-08,2019-01-08 23:00:00,"325beb35492a9df279236233e3762e3ab2f0ec748a5f8e05ec4be5a295351016","BCH",2019-01-08 22:44:26,0.53885004,"BCH",159.5,85.94658138,0.87295,0.99989,0.78512,1.35728,75.027068215671,67.4783799730656,116.653575975446,2021-04-17 10:00:00,-829.416666666667
2019-01-08,2019-01-08 23:00:00,"bae036b619423cd0eff89733cd22615c8b15b19bc96ed016584ace176f99a339","BCH",2019-01-08 23:28:06,34.08852311,"BCH",159.5,5437.119436045,0.87295,0.99989,0.78512,1.35728,4746.33341169548,4268.79121162765,7379.69346815516,2021-04-17 10:00:00,-829.416666666667
2019-01-08,2019-01-09 01:00:00,"96d1241c3d9746cf0aaae763167e64d1fb81ce408a16e53c8f20ea3c90341aed","BCH",2019-01-09 01:03:19,0.02443423,"BCH",159.25,3.8911511275,0.87295,0.99989,0.78512,1.35728,3.39678037675112,3.0550205732228,5.2813816023332,2021-04-17 10:00:00,-829.333333333333
2019-01-09,2019-01-09 03:00:00,"b90abe6fbf31a0ec79a9b6acfe73c76592e58953954a80bdb812dd18b3c71bc0","BCH",2019-01-09 03:27:10,0.03613829,"BCH",158.02,5.7105725858,0.86549,1,0.78133,1.35312,4.94244346728404,4.46184167846311,7.7270899772977,2021-04-17 10:00:00,-829.25
2019-01-09,2019-01-09 09:00:00,"370ae7208a0d65b31ea6e6a4ffaf139887de2f98ae3ae5d79af01d87ec2df05d","BCH",2019-01-09 09:25:23,0.32162391,"BCH",159,51.13820169,0.86549,1,0.78133,1.35312,44.2596021806781,39.9558111264477,69.1961234707728,2021-04-17 10:00:00,-829
2019-01-09,2019-01-09 13:00:00,"ea69bb07225537d733d31adf721b9e92955e8a9c67ac3901ee8099119e109fc1","BCH",2019-01-09 12:48:54,0.02787495,"BCH",159.08,4.434347046,0.86549,1,0.78133,1.35312,3.83788302484254,3.46468837745118,6.00020367488352,2021-04-17 10:00:00,-828.833333333333
2019-01-09,2019-01-09 14:00:00,"e597162defacd86b633f17e3924f74617bb026ad6a82a8075fcf9b79224cd38b","BCH",2019-01-09 14:01:25,0.40879514,"BCH",159.99,65.4031344486,0.86549,1,0.78133,1.35312,56.6057588339188,51.1014310387246,88.4982892850896,2021-04-17 10:00:00,-828.791666666667
2019-01-09,2019-01-09 15:00:00,"22e19a7762a52362ffa80cc406b5f8832585e2a35570e2abe7b69324073d9105","BCH",2019-01-09 15:20:37,0.81585256,"BCH",158.72,129.4921183232,0.86549,1,0.78133,1.35312,112.074133487546,101.176076809466,175.218375145488,2021-04-17 10:00:00,-828.75
2019-01-09,2019-01-09 17:00:00,"22491a39690ed4827b8513a5a1ab539e194d111b31dcbf5ae7ffa2fdf52eefbb","BCH",2019-01-09 17:16:40,0.14749671,"BCH",156.8,23.127484128,0.86549,1,0.78133,1.35312,20.0166062379427,18.0701971737302,31.2942613232794,2021-04-17 10:00:00,-828.666666666667
2019-01-09,2019-01-09 22:00:00,"d8e19f761d649891028f18751aac1cf4156d46e1252c28e9054b6d140a89deed","BCH",2019-01-09 21:43:29,0.88299782,"BCH",157.92,139.4430157344,0.86549,1,0.78133,1.35312,120.686535687966,108.951011483759,188.683133450531,2021-04-17 10:00:00,-828.458333333333
2019-01-10,2019-01-10 07:00:00,"2702cd36888ddebdf9682133b256068912198f5c54b36c69d3a95990b63dd6f2","BCH",2019-01-10 07:15:08,0.21349514,"BCH",160.77,34.3236136578,0.86905,0.99969,0.78412,1.35192,29.8289364493111,26.9138319413541,46.402779776253,2021-04-17 10:00:00,-828.083333333333
2019-01-10,2019-01-10 08:00:00,"be345996a3a0527902f0b8141e1e65008f3053d31560ba30b05ff303a0fedede","BCH",2019-01-10 08:04:34,4.86531823,"BCH",159.2,774.558662216,0.86905,0.99969,0.78412,1.35192,673.130205398815,607.34693821681,1047.14134662305,2021-04-17 10:00:00,-828.041666666667
2019-01-10,2019-01-10 10:00:00,"0daabe88afff88058ab1ad394878409d6be071f92f47922ab3a7ee2a97ea7d78","BCH",2019-01-10 10:13:00,0.044952,"BCH",141.62,6.36610224,0.86905,0.99969,0.78412,1.35192,5.532461151672,4.9917880884288,8.6064609403008,2021-04-17 10:00:00,-827.958333333333
2019-01-10,2019-01-10 10:00:00,"383da36f4dee0e80c017b73dc774045f38c56be852ef0b7cb37ab8f8b11536a0","BCH",2019-01-10 10:13:00,0.09988881,"BCH",141.62,14.1462532722,0.86905,0.99969,0.78412,1.35192,12.2938014062054,11.0923601157975,19.1246027237526,2021-04-17 10:00:00,-827.958333333333
2019-01-10,2019-01-10 10:00:00,"aedd2a7e40abd67fd38b44ff81133b62fd4dc1cc71212adb7b9d60158be0cac7","BCH",2019-01-10 10:00:14,0.048785,"BCH",141.62,6.9089317,0.86905,0.99969,0.78412,1.35192,6.004207093885,5.417431524604,9.340322943864,2021-04-17 10:00:00,-827.958333333333
2019-01-10,2019-01-10 12:00:00,"841211d5bba379ba890617cd3d636e0e28734e5baace1c88ca05b9bd42c3ed3e","BCH",2019-01-10 11:51:32,0.02093099,"BCH",131.47,2.7517972553,0.86905,0.99969,0.78412,1.35192,2.39144940471847,2.15773926382584,3.72020974538518,2021-04-17 10:00:00,-827.875
2019-01-10,2019-01-10 16:00:00,"1c23f31d44f58e3b3db49edd0bc930fbbfdc5ddf66adcfee5c00425545ef58fb","BCH",2019-01-10 16:24:56,0.20151667,"BCH",137.63,27.7347392921,0.86905,0.99969,0.78412,1.35192,24.1028751817995,21.7473637737215,37.4951487437758,2021-04-17 10:00:00,-827.708333333333
2019-01-10,2019-01-10 18:00:00,"3518d27c5220f5749b001295c790f998335c041663d6564d458426fe001662b6","BCH",2019-01-10 18:27:22,0.28666214,"BCH",138.47,39.6941065258,0.86905,0.99969,0.78412,1.35192,34.4961632762465,31.1249428090103,53.6632564943595,2021-04-17 10:00:00,-827.625
2019-01-10,2019-01-10 18:00:00,"a76f1a5193159b0ce22c7005488178f235c39152b07d437e9175dce12e7bdb38","BCH",2019-01-10 17:55:55,0.16144291,"BCH",138.47,22.3549997477,0.86905,0.99969,0.78412,1.35192,19.4276125307387,17.5290024021665,30.2221712589106,2021-04-17 10:00:00,-827.625
2019-01-10,2019-01-10 18:00:00,"e9c83b921bcb4def67a91f1ee19b82d62c0a0061e6846cd638c51fcfb8f58d6a","BCH",2019-01-10 17:55:55,0.13626871,"BCH",138.47,18.8691282737,0.86905,0.99969,0.78412,1.35192,16.398215926259,14.7956608619736,25.5095518957805,2021-04-17 10:00:00,-827.625
2019-01-10,2019-01-10 19:00:00,"60dd6e0acf84dafe7ec22c62ebdc0fb095e8019bdae22845cdffd516b08b8eaf","BCH",2019-01-10 18:46:34,0.03073773,"BCH",132.82,4.0825852986,0.86905,0.99969,0.78412,1.35192,3.54797075374833,3.20123678433823,5.51932871688331,2021-04-17 10:00:00,-827.583333333333
2019-01-10,2019-01-10 23:00:00,"b2c94ddc62e1ee8f31846ab2356fd0ed9dbd0869aebc4f4fb397c3f10010e5fc","BCH",2019-01-10 23:26:38,0.53916329,"BCH",134.08,72.2910139232,0.86905,0.99969,0.78412,1.35192,62.824505649957,56.6848298374596,97.7316675430525,2021-04-17 10:00:00,-827.416666666667
2019-01-10,2019-01-11 01:00:00,"7746443ba94d42f6f181a7f05a061b61935e34e6a0f89394e20d95ed4077f7be","BCH",2019-01-11 01:21:36,0.11478737,"BCH",132.73,15.2357276201,0.86905,0.99969,0.78412,1.35192,13.2406090882479,11.9466387414728,20.5974848841656,2021-04-17 10:00:00,-827.333333333333
2019-01-11,2019-01-11 13:00:00,"48b1ec69860683902f1d47c557e4d4545c17dc189cb826bca149a5da67f20da9","BCH",2019-01-11 13:22:59,40.43319358,"BCH",127.46,5153.6148537068,0.8719,1.00035,0.77811,1.35324,4493.43679094696,4010.0792538178,6974.07776463019,2021-04-17 10:00:00,-826.833333333333
2019-01-11,2019-01-11 14:00:00,"10dccf8bd331b669b8dddfd5fff25ee92f7e52567915fddcf35550d873b2035e","BCH",2019-01-11 14:23:20,0.2547541,"BCH",129.2,32.91422972,0.8719,1.00035,0.77811,1.35324,28.697916892868,25.6108912874292,44.5408522262928,2021-04-17 10:00:00,-826.791666666667
2019-01-11,2019-01-11 14:00:00,"1240dcac8d5bc6c88e8cccdd9954f669dc355fed76e69c44e163e6d5fea9dd43","BCH",2019-01-11 14:23:20,62.43874599,"BCH",129.2,8067.085981908,0.8719,1.00035,0.77811,1.35324,7033.69226762559,6277.08027338243,10916.7034341572,2021-04-17 10:00:00,-826.791666666667
2019-01-11,2019-01-11 14:00:00,"ccba3e1427e398ba0cc5b60a944f070fc4672d007bbe28ea44460a59c3b54b0f","BCH",2019-01-11 13:53:35,1.41007429,"BCH",129.2,182.181598268,0.8719,1.00035,0.77811,1.35324,158.844135529869,141.757323428313,246.535426040188,2021-04-17 10:00:00,-826.791666666667
2019-01-11,2019-01-11 18:00:00,"50e718751576e8e05bd27a5f1cc8a240072bc7ccb766e8d5758b816be910ae8f","BCH",2019-01-11 18:22:15,0.72919514,"BCH",129.5,94.43077063,0.8719,1.00035,0.77811,1.35324,82.334188912297,73.4775269349093,127.787496047341,2021-04-17 10:00:00,-826.625
2019-01-11,2019-01-11 22:00:00,"b24c6396cea5b710ca91e7c6b2480afe5f1742a93a130a2a3e963335afb324ca","BCH",2019-01-11 22:21:37,2.03542185,"BCH",130.5,265.622551425,0.8719,1.00035,0.77811,1.35324,231.596302587458,206.683563489307,359.451061490367,2021-04-17 10:00:00,-826.458333333333
2019-01-11,2019-01-12 02:00:00,"93b814708a1816c4f873d99c8e23144e57575e53ce2c6c1a0d28227bc37e8b40","BCH",2019-01-12 01:37:26,0.61641773,"BCH",130,80.1343049,0.8719,1.00035,0.77811,1.35324,69.86910044231,62.353303985739,108.440946762876,2021-04-17 10:00:00,-826.291666666667
2019-01-12,2019-01-12 09:00:00,"63ace5c735e774e32187942ec87a3a41871127e3dadad1dac385b0562ff44ad2","BCH",2019-01-12 08:42:53,0.33596136,"BCH",132.66,44.5686340176,0.87189,1.00035,0.77811,1.35322,38.8589463136053,34.6792998154347,60.3111669252967,2021-04-17 10:00:00,-826
2019-01-12,2019-01-12 10:00:00,"c59997c3dddbb13ef2e66862e039b9b7a2f27375ce9a8b9b8df12db44abbaa71","BCH",2019-01-12 10:18:34,0.30289514,"BCH",132.61,40.1669245154,0.87189,1.00035,0.77811,1.35322,35.0211398157321,31.2542856346779,54.3546855927296,2021-04-17 10:00:00,-825.958333333333
2019-01-12,2019-01-12 11:00:00,"c2fc3b1fcdefd814eb50bd8259ce88e02f5116c6a055d23cd5fbc58e517d7fc6","BCH",2019-01-12 11:18:45,2.340846,"BCH",133.64,312.83065944,0.87189,1.00035,0.77811,1.35322,272.753923659142,243.416664416858,423.328704967397,2021-04-17 10:00:00,-825.916666666667
2019-01-12,2019-01-12 15:00:00,"fcebf591a0ac8436581410a37871fccf16d03eab669466a7391cf5f52746b9ff","BCH",2019-01-12 14:50:25,0.21939514,"BCH",133.99,29.3967548086,0.87189,1.00035,0.77811,1.35322,25.6307365500703,22.8739088841197,39.7802765420937,2021-04-17 10:00:00,-825.75
2019-01-12,2019-01-12 18:00:00,"300b26815e77836838d611b89893b02a9618c3c63c82b8369c04f9750a7f6697","BCH",2019-01-12 18:09:26,0.335765,"BCH",134.36,45.1133854,0.87189,1.00035,0.77811,1.35322,39.333909596406,35.103176313594,61.048335390988,2021-04-17 10:00:00,-825.625
2019-01-12,2019-01-12 20:00:00,"951e30b9b3393b48e0ba860a637a3d740918f5ef7cbd89650c19d78db3338f3a","BCH",2019-01-12 20:11:06,32.63142354,"BCH",133.89,4369.0212977706,0.87189,1.00035,0.77811,1.35322,3809.30597931321,3399.57916200828,5912.24700056913,2021-04-17 10:00:00,-825.541666666667
2019-01-13,2019-01-13 16:00:00,"1eccc24445c5ad898175526307370e0957b896c2bfc2f83caced9ec8565e2528","BCH",2019-01-13 16:13:18,0.34195279,"BCH",131,44.79581549,0.87263,1.00002,0.77827,1.35347,39.0901724710387,34.8632393214023,60.6297923912503,2021-04-17 10:00:00,-824.708333333333
