"date","hourly","txid","iso_symbol","time","value","currency","open","USD_value","EUR","USD","GBP","SGD","EUR_value","GBP_value","SGD_value","high.dt","time.dev.h"
2019-06-23,2019-06-23 15:00:00,"33CE3615BBF15BF8485A2E889D5AE4B68FBEA6F76D0F662E2FBE1DEBF537719C","XRP",2019-06-23 14:34:51,425.536,"XRP",0.4688,199.4912768,0.87842,1.00005,0.78431,1.35386,175.237127366656,156.463003307008,270.083260008448,2021-04-16 01:00:00,-662.416666666667
2019-06-23,2019-06-23 15:00:00,"8656DB81C7E2628FE04C38C8A418D65695A43BC2A6A22CD8E1981263FD8D81D6","XRP",2019-06-23 14:59:51,1096.4444,"XRP",0.4688,514.01313472,0.87842,1.00005,0.78431,1.35386,451.519417800742,403.145641692243,695.901822572019,2021-04-16 01:00:00,-662.416666666667
2019-06-23,2019-06-23 16:00:00,"CF820590BDEB34C581401D94513062B7AFB3F4F13661D705E78CCD70505A8211","XRP",2019-06-23 15:53:31,383.8988,"XRP",0.4736,181.81447168,0.87842,1.00005,0.78431,1.35386,159.709468213146,142.598908283341,246.151340628685,2021-04-16 01:00:00,-662.375
2019-06-23,2019-06-23 17:00:00,"9F7BD4B2F2F2872A959699CDE491871D81283BFA2B498FFFDC29DF932E140FEA","XRP",2019-06-23 17:23:01,55.56,"XRP",0.4697,26.096532,0.87842,1.00005,0.78431,1.35386,22.92371563944,20.46777101292,35.33105081352,2021-04-16 01:00:00,-662.333333333333
2019-06-23,2019-06-23 19:00:00,"1C3E73C6548EE7B9C2C9E014B6A64466D323500692BB58101B48016828F7C94E","XRP",2019-06-23 19:24:21,214.7652,"XRP",0.4704,101.02555008,0.87842,1.00005,0.78431,1.35386,88.7428637012736,79.2353491832448,136.774451231309,2021-04-16 01:00:00,-662.25
2019-06-23,2019-06-23 19:00:00,"2EB0497A9629B76CA9C0F3EF023326F3B130BFACB5C1F727E289CAC0A248CD25","XRP",2019-06-23 18:37:41,424.358,"XRP",0.4704,199.6180032,0.87842,1.00005,0.78431,1.35386,175.348446370944,156.562396089792,270.254829812352,2021-04-16 01:00:00,-662.25
2019-06-23,2019-06-23 21:00:00,"A40FE1D5959DDC1DCE96E1E9411E0C7F306B37C267D777A027C01E5C4F2FC2A7","XRP",2019-06-23 20:53:22,267.8836,"XRP",0.4751,127.27149836,0.87842,1.00005,0.78431,1.35386,111.797829589391,99.8203088787316,172.30779076967,2021-04-16 01:00:00,-662.166666666667
2019-06-23,2019-06-23 22:00:00,"01CAC761114C8776B0AF74CE1A23E5C816BD78FAB8F3330D985A777AC36D7C38","XRP",2019-06-23 21:48:30,570.7492,"XRP",0.4794,273.61716648,0.87842,1.00005,0.78431,1.35386,240.350791379362,214.600679841929,370.439337010613,2021-04-16 01:00:00,-662.125
2019-06-23,2019-06-23 22:00:00,"E91C4B0D856F1585E420CA9C9BAC3786F7AEE5173FFFB99E3E092C7369059253","XRP",2019-06-23 21:39:02,95.1248,"XRP",0.4794,45.60282912,0.87842,1.00005,0.78431,1.35386,40.0584371555904,35.7667549071072,61.7398462324032,2021-04-16 01:00:00,-662.125
2019-06-23,2019-06-23 23:00:00,"C74CDD936A15BB8FBBB9A0897E81926E39765D07FFDA08372139A49DE21B4170","XRP",2019-06-23 23:08:11,2178.7592,"XRP",0.4746,1034.03911632,0.87842,1.00005,0.78431,1.35386,908.320640557814,811.007219320939,1399.944198021,2021-04-16 01:00:00,-662.083333333333
2019-06-23,2019-06-24 02:00:00,"20184BD0D4E77FF1DCFACD2DF434F2C17E06D291A313BA7091701715CD4E7433","XRP",2019-06-24 02:02:11,109.36,"XRP",0.4727,51.694472,0.87842,1.00005,0.78431,1.35386,45.40945809424,40.54449133432,69.98707786192,2021-04-16 01:00:00,-661.958333333333
2019-06-23,2019-06-24 02:00:00,"D407C2BD1F59E2AD3D73A9ED74C0AE2F4C8F485F8BA8D38B58ED730E7E23CAFD","XRP",2019-06-24 01:44:50,363.792,"XRP",0.4727,171.9644784,0.87842,1.00005,0.78431,1.35386,151.057037116128,134.873460053904,232.815828726624,2021-04-16 01:00:00,-661.958333333333
2019-06-25,2019-06-25 04:00:00,"C3167B4FB69AF8D7A440E2EB455BE4F8DD995D9F0666B82EC5FEEBAB2CC8C2A4","XRP",2019-06-25 04:24:11,16.8824,"XRP",0.4705,7.9431692,0.87964,1.00026,0.78803,1.35458,6.987129355088,6.259455624676,10.759658134936,2021-04-16 01:00:00,-660.875
2019-06-25,2019-06-25 04:00:00,"FBD9A5DB75DA8483FF5097DB94B657080FAFDD715758F28B6F03F13A7533B26D","XRP",2019-06-25 03:32:32,323.28,"XRP",0.4705,152.10324,0.87964,1.00026,0.78803,1.35458,133.7960940336,119.8619162172,206.0360068392,2021-04-16 01:00:00,-660.875
2019-06-25,2019-06-25 05:00:00,"A1D365E077BE7F2ECE3169BEA0E897A105E26D1EA13B297C52F29806A06C664C","XRP",2019-06-25 05:11:52,729.9272,"XRP",0.4733,345.47454376,0.87964,1.00026,0.78803,1.35458,303.893227673046,272.244304719193,467.972907486421,2021-04-16 01:00:00,-660.833333333333
2019-06-25,2019-06-25 06:00:00,"2CFDD568320ABC76A9E785EF77204C7CBBED68B8EFFFE074D06B6C98E6A34F9A","XRP",2019-06-25 06:08:31,386.658,"XRP",0.47,181.72926,0.87964,1.00026,0.78803,1.35458,159.8563262664,143.2081087578,246.1668210108,2021-04-16 01:00:00,-660.791666666667
2019-06-25,2019-06-25 06:00:00,"D583EBECCAB2FB8E6290102E6C0100EAFE14B254C376152F38DECD26CAFD1844","XRP",2019-06-25 05:56:41,729.9272,"XRP",0.47,343.065784,0.87964,1.00026,0.78803,1.35458,301.77438623776,270.34612976552,464.71004969072,2021-04-16 01:00:00,-660.791666666667
2019-06-25,2019-06-25 06:00:00,"E6B34D0F1F3E0556C256FBB6774137FDF5E5F9D4CFC50FECAA1846304B514862","XRP",2019-06-25 05:39:12,729.9272,"XRP",0.47,343.065784,0.87964,1.00026,0.78803,1.35458,301.77438623776,270.34612976552,464.71004969072,2021-04-16 01:00:00,-660.791666666667
2019-06-25,2019-06-25 07:00:00,"9463E18495AB2F09906C95917D9320A10E2D55A754C376EC911463EAD542E14D","XRP",2019-06-25 06:44:31,326.7256,"XRP",0.4663,152.35214728,0.87964,1.00026,0.78803,1.35458,134.015042833379,120.058062621058,206.373171662542,2021-04-16 01:00:00,-660.75
2019-06-25,2019-06-25 07:00:00,"9965F21B89DB77C17BBE392D058591DCDD9E8D8E9E9CD541B72FEC815995E067","XRP",2019-06-25 07:01:30,885.6088,"XRP",0.4663,412.95938344,0.87964,1.00026,0.78803,1.35458,363.255592049162,325.424382932223,559.386521620155,2021-04-16 01:00:00,-660.75
2019-06-25,2019-06-25 07:00:00,"C81E32A6530E8017A8B777437B7606BFC998E6CCB7330BC6D860F6996D8FD50B","XRP",2019-06-25 06:32:10,740.7408,"XRP",0.4663,345.40743504,0.87964,1.00026,0.78803,1.35458,303.834196158586,272.191421034571,467.882003356483,2021-04-16 01:00:00,-660.75
2019-06-25,2019-06-25 08:00:00,"AD2F1EBDF4AE45FD4BF17D288574FDC26B7FFA8F8607649CDE7B747AA613314D","XRP",2019-06-25 08:21:30,189.6888,"XRP",0.4694,89.03992272,0.87964,1.00026,0.78803,1.35458,78.3230776214208,70.1661303010416,120.611698518058,2021-04-16 01:00:00,-660.708333333333
2019-06-25,2019-06-25 10:00:00,"266F0D2A0D125882A2D41266B29B63BB6489B0D369F73DDE1693DA34A159CFF1","XRP",2019-06-25 10:22:51,729.9272,"XRP",0.467,340.8760024,0.87964,1.00026,0.78803,1.35458,299.848166751136,268.620516171272,461.743815330992,2021-04-16 01:00:00,-660.625
2019-06-25,2019-06-25 10:00:00,"95A1E3D81E082D3C85DCEDB6EEC4F8FB4DE86FCD32467928B4000BBD7CEC45F0","XRP",2019-06-25 09:36:40,1318.6812,"XRP",0.467,615.8241204,0.87964,1.00026,0.78803,1.35458,541.703529268656,485.287881598812,834.183037011432,2021-04-16 01:00:00,-660.625
2019-06-25,2019-06-25 11:00:00,"F4EDFB4E261179A44EB4BDEA5C68E9D865345AA0AF51D8531D68D859B018947C","XRP",2019-06-25 10:52:40,149.2,"XRP",0.4685,69.9002,0.87964,1.00026,0.78803,1.35458,61.487011928,55.083454606,94.685412916,2021-04-16 01:00:00,-660.583333333333
2019-06-25,2019-06-25 12:00:00,"1069185258197F240BA1B2ACEA4FD823C3975005C0310671F04D8158CEBE64E9","XRP",2019-06-25 12:23:40,7710.4304,"XRP",0.4663,3595.37369552,0.87964,1.00026,0.78803,1.35458,3162.63451752721,2833.26233328063,4870.22130047748,2021-04-16 01:00:00,-660.541666666667
2019-06-25,2019-06-25 12:00:00,"F9C62C385FBD931BA4819BB1255635DED0201A955C3C1F93B048B9FD087942F8","XRP",2019-06-25 11:42:40,38.7408,"XRP",0.4663,18.06483504,0.87964,1.00026,0.78803,1.35458,15.8905514945856,14.2356319565712,24.4702642484832,2021-04-16 01:00:00,-660.541666666667
2019-06-25,2019-06-25 13:00:00,"1B526C09A478DDE1CBD755D31AED71021EF6E1ECC37A2AE56F28F2F6B7E72892","XRP",2019-06-25 13:00:11,145.0548,"XRP",0.4676,67.82762448,0.87964,1.00026,0.78803,1.35458,59.6638915975872,53.4502029189744,91.8779435681184,2021-04-16 01:00:00,-660.5
2019-06-25,2019-06-25 13:00:00,"2A24CD4CDA16666A51B1C9B8AE365A5E0AB513572A17099F22CD2E34DF1AF103","XRP",2019-06-25 12:35:40,173.5296,"XRP",0.4676,81.14244096,0.87964,1.00026,0.78803,1.35458,71.3761367660544,63.9426777497088,109.913927675597,2021-04-16 01:00:00,-660.5
2019-06-25,2019-06-25 13:00:00,"73E488EEB6811E0365DED4D69A7CCC400AC40B3B67CE719EBE44AAD7658920D2","XRP",2019-06-25 12:32:30,262.6936,"XRP",0.4676,122.83552736,0.87964,1.00026,0.78803,1.35458,108.05104328695,96.7980806255008,166.390548651309,2021-04-16 01:00:00,-660.5
2019-06-25,2019-06-25 14:00:00,"3966C51D171804C788D78B4AAB5E11388164612D6F49D1D71C586060C832CA8E","XRP",2019-06-25 14:07:10,116.1764,"XRP",0.4678,54.34731992,0.87964,1.00026,0.78803,1.35458,47.8060764944288,42.8273185165576,73.6177926172336,2021-04-16 01:00:00,-660.458333333333
2019-06-25,2019-06-25 14:00:00,"8439C2CEFE5F9880B4C4E22896A1F245FBD4F797E085D67A9EB69B139DF3D83B","XRP",2019-06-25 14:14:11,189.568,"XRP",0.4678,88.6799104,0.87964,1.00026,0.78803,1.35458,78.006396384256,69.882429792512,120.124033029632,2021-04-16 01:00:00,-660.458333333333
2019-06-25,2019-06-25 14:00:00,"EF59CE8843481E962E4D4C751D6F7A72E3E6C3AD2AAC9DD252FB858C343B4683","XRP",2019-06-25 14:26:12,136.1412,"XRP",0.4678,63.68685336,0.87964,1.00026,0.78803,1.35458,56.0215036895904,50.1871510532808,86.2689378243888,2021-04-16 01:00:00,-660.458333333333
2019-06-25,2019-06-25 15:00:00,"55357A94CD1ECB240D6F1CD4AF29E88E307194D880880F3052AB7E33798AFED6","XRP",2019-06-25 14:52:50,84.4444,"XRP",0.4653,39.29197932,0.87964,1.00026,0.78803,1.35458,34.5627966890448,30.9632584635396,53.2241293472856,2021-04-16 01:00:00,-660.416666666667
2019-06-25,2019-06-25 15:00:00,"85772D96E8ED4CA8205F63624B255D9E69A070AE9A6F2CBE96F1F35974C5E97F","XRP",2019-06-25 14:36:10,118.0812,"XRP",0.4653,54.94318236,0.87964,1.00026,0.78803,1.35458,48.3302209311504,43.2968759951508,74.4249359612088,2021-04-16 01:00:00,-660.416666666667
2019-06-25,2019-06-25 17:00:00,"7494317405A5645C58FC1C6CA5E8E2E3BCF2633307B173AF5D09D8859580A5BD","XRP",2019-06-25 16:56:31,116.854,"XRP",0.4607,53.8346378,0.87964,1.00026,0.78803,1.35458,47.355100794392,42.423309625534,72.923323671124,2021-04-16 01:00:00,-660.333333333333
2019-06-25,2019-06-25 18:00:00,"14DCBDB288C77A7AA783F353DA72A5E01921263DB9132091287ACB310397A78A","XRP",2019-06-25 18:09:20,85.3932,"XRP",0.4625,39.494355,0.87964,1.00026,0.78803,1.35458,34.7408144322,31.12273657065,53.4982633959,2021-04-16 01:00:00,-660.291666666667
2019-06-25,2019-06-25 18:00:00,"161F185820F90ED0DE9BFBC4BBD6B2F7CE3C2BDBAE1902E4A738BEF7B149042D","XRP",2019-06-25 17:35:21,446.0968,"XRP",0.4625,206.31977,0.87964,1.00026,0.78803,1.35458,181.4871224828,162.5861683531,279.4766340466,2021-04-16 01:00:00,-660.291666666667
2019-06-25,2019-06-25 18:00:00,"631B9B11108612A331905FB3E7EF388ED1C5B8F387E78924222B635A1DEF1754","XRP",2019-06-25 18:00:51,423.2448,"XRP",0.4625,195.75072,0.87964,1.00026,0.78803,1.35458,172.1901633408,154.2574398816,265.1600102976,2021-04-16 01:00:00,-660.291666666667
2019-06-25,2019-06-25 18:00:00,"954F28E751CF485FD0398A6CCC92130C53F6C181EE8080C13B4C25582A3726DA","XRP",2019-06-25 17:35:40,932.8148,"XRP",0.4625,431.426845,0.87964,1.00026,0.78803,1.35458,379.5003099358,339.97729666535,584.4021757001,2021-04-16 01:00:00,-660.291666666667
2019-06-25,2019-06-25 18:00:00,"B501473A7E153DA7D725EB058914F65D8F2C46B53C435F991D1C95D051107075","XRP",2019-06-25 17:46:41,916.3244,"XRP",0.4625,423.800035,0.87964,1.00026,0.78803,1.35458,372.7914627874,333.96714158105,574.0710514103,2021-04-16 01:00:00,-660.291666666667
2019-06-25,2019-06-25 19:00:00,"3F6A52C97872E12B9CC9883B6C29D3412EF326B5B3F2B1A0CC3F9BDA949AB881","XRP",2019-06-25 18:33:51,931.4064,"XRP",0.4634,431.61372576,0.87964,1.00026,0.78803,1.35458,379.664697727526,340.124564310653,584.655320639981,2021-04-16 01:00:00,-660.25
2019-06-25,2019-06-25 20:00:00,"2FF7E2ECB05EDE192D1494C9CCDB5CC326B6B20BF9DCC29F8C2DC21A5C35574A","XRP",2019-06-25 20:01:30,174.6344,"XRP",0.4584,80.05240896,0.87964,1.00026,0.78803,1.35458,70.4173010175744,63.0836998327488,108.437392129037,2021-04-16 01:00:00,-660.208333333333
2019-06-25,2019-06-25 20:00:00,"5147345C87B0634D2F9D4ECF7040B44B9B2EE8AF3D64C9D169052B78105FA91E","XRP",2019-06-25 19:58:51,3289.742,"XRP",0.4584,1508.0177328,0.87964,1.00026,0.78803,1.35458,1326.51271848019,1188.36321397838,2042.73066049622,2021-04-16 01:00:00,-660.208333333333
2019-06-25,2019-06-25 20:00:00,"C7242140C2D93636EAE0009B30519EC6FA73CBE5B07147AB213407D55CA20B84","XRP",2019-06-25 19:30:30,293.8436,"XRP",0.4584,134.69790624,0.87964,1.00026,0.78803,1.35458,118.485666244954,106.145991054307,182.459089834579,2021-04-16 01:00:00,-660.208333333333
2019-06-25,2019-06-25 21:00:00,"75FEDBBEF93E3C678E1FEC45F75209147EF27048E9548CC1E0E806205687E264","XRP",2019-06-25 20:55:40,1332.763876,"XRP",0.4683,624.1333231308,0.87964,1.00026,0.78803,1.35458,549.012636358777,491.835782626764,845.438516846519,2021-04-16 01:00:00,-660.166666666667
2019-06-25,2019-06-25 22:00:00,"0B406245B672221693C9BBBF7BA7995E5A640AAC73CE7C08ABAEDA7A431BF687","XRP",2019-06-25 22:20:10,171.142,"XRP",0.4647,79.5296874,0.87964,1.00026,0.78803,1.35458,69.957494224536,62.671779561822,107.729323958292,2021-04-16 01:00:00,-660.125
2019-06-25,2019-06-25 22:00:00,"65E3932A5BA0B0BB476AA329A5BECACF63BB8615F68E0789954026095EE8A239","XRP",2019-06-25 21:30:21,116.2,"XRP",0.4647,53.99814,0.87964,1.00026,0.78803,1.35458,47.4989238696,42.5521542642,73.1448004812,2021-04-16 01:00:00,-660.125
2019-06-25,2019-06-25 22:00:00,"B1894AE61DD691A64DF4020EBE7AF9DC4D1BC985DA14E8659A4476F5F607E5EE","XRP",2019-06-25 21:54:50,368.6924,"XRP",0.4647,171.33135828,0.87964,1.00026,0.78803,1.35458,150.709915997419,135.014250265388,232.082031298922,2021-04-16 01:00:00,-660.125
2019-06-25,2019-06-25 23:00:00,"AED9F0BB0C08BCE118A4AB1B4996E0B82C721AD6EFF59825DC0CCD9FFE9E82F6","XRP",2019-06-25 22:44:12,101.8452,"XRP",0.4662,47.48023224,0.87964,1.00026,0.78803,1.35458,41.7655114875936,37.4158474120872,64.3157729876592,2021-04-16 01:00:00,-660.083333333333
2019-06-25,2019-06-25 23:00:00,"D616074A441FD364F5D935E639AA7935BF854EFB6A6A0A77FAFA399684A124FD","XRP",2019-06-25 22:56:40,2607.4076,"XRP",0.4662,1215.57342312,0.87964,1.00026,0.78803,1.35458,1069.26700591328,957.908324621254,1646.59144748989,2021-04-16 01:00:00,-660.083333333333
2019-06-25,2019-06-26 00:00:00,"53B16DF31D4C888286CC0191230F593664B9C102885A4506B92081A503C44A5A","XRP",2019-06-26 00:01:32,869,"XRP",0.4611,400.6959,0.87964,1.00026,0.78803,1.35458,352.468141476,315.760390077,542.774652222,2021-04-16 01:00:00,-660.041666666667
2019-06-25,2019-06-26 01:00:00,"4F4D882D02093ED770257E793C5DDB83A3C42640C5AFBBE9E588650E35D50D1F","XRP",2019-06-26 00:37:50,482.1728,"XRP",0.4659,224.64430752,0.87964,1.00026,0.78803,1.35458,197.606118666893,177.026453654986,304.298686080442,2021-04-16 01:00:00,-660
2019-06-27,2019-06-27 03:00:00,"1ACA6AB71A04D8A2CAB2158BA235C61FECE73EFEC3B13A242D32EBA8F65D848F","XRP",2019-06-27 03:12:12,147.7764,"XRP",0.4616,68.21358624,0.87942,1.00027,0.78892,1.3532,59.9883920111808,53.8150624564608,92.306624899968,2021-04-16 01:00:00,-658.916666666667
2019-06-27,2019-06-27 03:00:00,"7882A77FE62AF01CD7B7A6F4A0B06F711AE05AF3442D91AE6A37EBF3B491E71E","XRP",2019-06-27 03:21:41,88.2,"XRP",0.4616,40.71312,0.87942,1.00027,0.78892,1.3532,35.8039319904,32.1193946304,55.092993984,2021-04-16 01:00:00,-658.916666666667
2019-06-27,2019-06-27 04:00:00,"53484F66C5A690DC916B02A93E4D3BA351500FEC2C9D5326A2525C0C7633D110","XRP",2019-06-27 03:41:20,326.7256,"XRP",0.4624,151.07791744,0.87942,1.00027,0.78892,1.3532,132.860942155085,119.188390626765,204.438637879808,2021-04-16 01:00:00,-658.875
2019-06-27,2019-06-27 04:00:00,"AF00BCE9F1707E71B7680E444AC3E97459FA717405BF75CAD89A3C44D43F864F","XRP",2019-06-27 03:54:22,294.6696,"XRP",0.4624,136.25522304,0.87942,1.00027,0.78892,1.3532,119.825568245837,107.494470560717,184.380567817728,2021-04-16 01:00:00,-658.875
2019-06-27,2019-06-27 05:00:00,"A02F77F498824B930179A7B308ADC82C6831D8ADA5AA7502449AE9CC806E5419","XRP",2019-06-27 05:18:00,335.6,"XRP",0.4565,153.2014,0.87942,1.00027,0.78892,1.3532,134.728375188,120.863648488,207.31213448,2021-04-16 01:00:00,-658.833333333333
2019-06-27,2019-06-27 06:00:00,"22C7EC87A993348112491E33FF71253AE7630F1A35F9D8F86A0084BB9AE5DC61","XRP",2019-06-27 06:14:21,44.4736,"XRP",0.4548,20.22659328,0.87942,1.00027,0.78892,1.3532,17.7876706622976,15.9571639704576,27.370626026496,2021-04-16 01:00:00,-658.791666666667
2019-06-27,2019-06-27 06:00:00,"DBDF243ADC3DB31CB6852EFA829087D598359674456AE8C92C0AF97CCDAFF2E1","XRP",2019-06-27 06:07:00,47.416,"XRP",0.4548,21.5647968,0.87942,1.00027,0.78892,1.3532,18.964513601856,17.012899491456,29.18148302976,2021-04-16 01:00:00,-658.791666666667
2019-06-27,2019-06-27 06:00:00,"DFCF438C2CFB995717CDBAEA9EBE01EC43988C35BBEB6E1D9E0EA972A783E739","XRP",2019-06-27 06:21:30,148.932,"XRP",0.4548,67.7342736,0.87942,1.00027,0.78892,1.3532,59.566874889312,53.436923128512,91.65801903552,2021-04-16 01:00:00,-658.791666666667
2019-06-27,2019-06-27 08:00:00,"DC7C6EB2F378A928D41424C5B93E36BA1A8C5B58C8FDF525137E9D7373537959","XRP",2019-06-27 08:21:30,401.7412,"XRP",0.4583,184.11799196,0.87942,1.00027,0.78892,1.3532,161.917044489463,145.254366217083,249.148466720272,2021-04-16 01:00:00,-658.708333333333
2019-06-27,2019-06-27 09:00:00,"E1ACFE992B99014FBB32CB64F113B27495EC30F488CADA21C3C8B7EA20564306","XRP",2019-06-27 09:00:12,720,"XRP",0.4574,329.328,0.87942,1.00027,0.78892,1.3532,289.61762976,259.81344576,445.6466496,2021-04-16 01:00:00,-658.666666666667
2019-06-27,2019-06-27 10:00:00,"15582D27882078598ABAA3D88532C4EAA47B14DAEA827B4B11ECFCFA68E5F546","XRP",2019-06-27 10:20:00,304,"XRP",0.4282,130.1728,0.87942,1.00027,0.78892,1.3532,114.476563776,102.695925376,176.14983296,2021-04-16 01:00:00,-658.625
2019-06-27,2019-06-27 10:00:00,"19BDDCABCB153A26E7CEF0F91BE03E2EA73D203730B1430F6BBD78F0991703DC","XRP",2019-06-27 10:13:00,483.8708,"XRP",0.4282,207.19347656,0.87942,1.00027,0.78892,1.3532,182.210087156395,163.459077527715,280.374212480992,2021-04-16 01:00:00,-658.625
2019-06-27,2019-06-27 10:00:00,"53B3F26946E7B61446DDAE901E72A3FC87F83F618D6F5D1DB278CEF9DB957F3C","XRP",2019-06-27 10:22:12,126.4824,"XRP",0.4282,54.15976368,0.87942,1.00027,0.78892,1.3532,47.6291793754656,42.7277207624256,73.288992211776,2021-04-16 01:00:00,-658.625
2019-06-27,2019-06-27 10:00:00,"88482BFFDD99BC1B5539462DC4B7FD0075D41BB828EDFF3B0F2A6CE94CAB1C13","XRP",2019-06-27 09:37:11,265.092,"XRP",0.4282,113.5123944,0.87942,1.00027,0.78892,1.3532,99.825069883248,89.552198190048,153.60497210208,2021-04-16 01:00:00,-658.625
2019-06-27,2019-06-27 11:00:00,"5BC885BFF5CAF7B51931C07C6158A6C5A143C45B5AC80950CE4FD66D6D2FDD55","XRP",2019-06-27 10:47:01,260,"XRP",0.4322,112.372,0.87942,1.00027,0.78892,1.3532,98.82218424,88.65251824,152.0617904,2021-04-16 01:00:00,-658.583333333333
2019-06-27,2019-06-27 11:00:00,"672CD98B7FF9960552B588A085E2F260454E6B1E20D6A693074C4775FC3498F7","XRP",2019-06-27 11:18:40,129.5548,"XRP",0.4322,55.99358456,0.87942,1.00027,0.78892,1.3532,49.2418781337552,44.1744587310752,75.770518626592,2021-04-16 01:00:00,-658.583333333333
2019-06-27,2019-06-27 12:00:00,"4FB551B4547050ADF04AFA84D82F7E042D45E50D590B35E0FC3CE12BBA2B77BA","XRP",2019-06-27 11:42:50,132.258,"XRP",0.4204,55.6012632,0.87942,1.00027,0.78892,1.3532,48.896862883344,43.864948563744,75.23962936224,2021-04-16 01:00:00,-658.541666666667
2019-06-27,2019-06-27 13:00:00,"02A6223DD92F1E0E4E52C4CC325E06F722DBFBF79D346FBD77A13B9B862E01FE","XRP",2019-06-27 12:59:51,311.96,"XRP",0.422,131.64712,0.87942,1.00027,0.78892,1.3532,115.7731102704,103.8590459104,178.144882784,2021-04-16 01:00:00,-658.5
2019-06-27,2019-06-27 13:00:00,"75F2ECEC074D312DA308612C444F5495D1B44455D75A049382BD27927C646DF5","XRP",2019-06-27 13:22:10,99.1868,"XRP",0.422,41.8568296,0.87942,1.00027,0.78892,1.3532,36.809733086832,33.021690008032,56.64066181472,2021-04-16 01:00:00,-658.5
2019-06-27,2019-06-27 14:00:00,"4A7EA4726DF96686929F2B7DEB205C5EB58E962ED675AD7F2218F668DAE18BFD","XRP",2019-06-27 14:14:52,235.102,"XRP",0.424,99.683248,0.87942,1.00027,0.78892,1.3532,87.66344195616,78.64210801216,134.8913711936,2021-04-16 01:00:00,-658.458333333333
2019-06-27,2019-06-27 14:00:00,"523BA2AD00CD346FE4C2FFECE3974DE0927D6060E40DEAC69BB8C2DF32AD405C","XRP",2019-06-27 14:19:30,1057.0084,"XRP",0.424,448.1715616,0.87942,1.00027,0.78892,1.3532,394.131034702272,353.571508377472,606.46575715712,2021-04-16 01:00:00,-658.458333333333
2019-06-27,2019-06-27 14:00:00,"958F56F20D25A00219ADA629960776B7ACA5AA0292739E13F82F4ABBEECF74C3","XRP",2019-06-27 13:43:40,164.094152,"XRP",0.424,69.575920448,0.87942,1.00027,0.78892,1.3532,61.1864559603802,54.8898351598362,94.1501355502336,2021-04-16 01:00:00,-658.458333333333
2019-06-27,2019-06-27 14:00:00,"B5E81940BD343A101241168ECFD43E24A1B6472BFC0224FD6461B8BACE9AED0B","XRP",2019-06-27 14:17:50,952.8456,"XRP",0.424,404.0065344,0.87942,1.00027,0.78892,1.3532,355.291426482048,318.728835118848,546.70164235008,2021-04-16 01:00:00,-658.458333333333
2019-06-27,2019-06-27 15:00:00,"26D71879423E3658EE709B03653D9BF57ADE0767F2E35B47F5DD431B4FE9B894","XRP",2019-06-27 14:44:52,117.0396,"XRP",0.4271,49.98761316,0.87942,1.00027,0.78892,1.3532,43.9601067651672,39.4362277741872,67.643238128112,2021-04-16 01:00:00,-658.416666666667
2019-06-27,2019-06-27 15:00:00,"9B8293AC0424FD16AFCE2CEF74B11CEDC6522E0007D308CB9124B772CCD7BA10","XRP",2019-06-27 14:42:32,1619.4332,"XRP",0.4271,691.65991972,0.87942,1.00027,0.78892,1.3532,608.259566600162,545.664343865502,935.954203365104,2021-04-16 01:00:00,-658.416666666667
2019-06-27,2019-06-27 16:00:00,"76C2AB2844CEDF5512D73D888226A7577ED38D40E13629ADD93BC6714496A054","XRP",2019-06-27 15:44:21,460.114,"XRP",0.4207,193.5699598,0.87942,1.00027,0.78892,1.3532,170.229294047316,152.711212685416,261.93886960136,2021-04-16 01:00:00,-658.375
2019-06-27,2019-06-27 16:00:00,"9F8688B0AE71F2943BC0CAAE2704C17EF7A840EB5F496AA50D17071C54BAB0EA","XRP",2019-06-27 15:53:32,237.5976,"XRP",0.4207,99.95731032,0.87942,1.00027,0.78892,1.3532,87.9044578416144,78.8583212576544,135.262232325024,2021-04-16 01:00:00,-658.375
2019-06-27,2019-06-27 16:00:00,"BF7E7E63BD365B48A18878D5CE6A749E27DB38484228D81458B419F917808D84","XRP",2019-06-27 16:13:21,477.8016,"XRP",0.4207,201.01113312,0.87942,1.00027,0.78892,1.3532,176.77321068839,158.58170314103,272.008265337984,2021-04-16 01:00:00,-658.375
2019-06-27,2019-06-27 16:00:00,"F03D524C966412D67222C3A9991EF980E9790E278D4AF352B664C3044985097E","XRP",2019-06-27 16:26:22,371.0796,"XRP",0.4207,156.11318772,0.87942,1.00027,0.78892,1.3532,137.289059544722,123.160816056062,211.252365622704,2021-04-16 01:00:00,-658.375
2019-06-27,2019-06-27 17:00:00,"71185AF9A60E117A833CFC2C83948A7F85E46E35C1B2C767B1C999A3499889BC","XRP",2019-06-27 17:14:12,840.336,"XRP",0.42,352.94112,0.87942,1.00027,0.78892,1.3532,310.3834797504,278.4423083904,477.599923584,2021-04-16 01:00:00,-658.333333333333
2019-06-27,2019-06-27 17:00:00,"7A5E972D31011BA9B942281C1C26DC619BFFE7F20C3A04EFCFD383C4459A19EA","XRP",2019-06-27 17:29:42,94.9844,"XRP",0.42,39.893448,0.87942,1.00027,0.78892,1.3532,35.08309604016,31.47273899616,53.9838138336,2021-04-16 01:00:00,-658.333333333333
